@relation TrainingData_g4-7

@attribute PIR_hallway {off on}
@attribute PIR_livingroom {off on}
@attribute PIR_bedroom {off on}
@attribute PIR_bathroom {off on}
@attribute PIR_kitchen {off on}
@attribute PIR_balcony {off on}
@attribute light_hallway {off on}
@attribute light_livingroom {off on}
@attribute light_bedroom {off on}
@attribute light_bathroom {off on}
@attribute light_kitchen {off on}
@attribute light_balcony {off on}
@attribute audio_hallway {off on}
@attribute audio_livingroom {off on}
@attribute audio_bedroom {off on}
@attribute audio_bathroom {off little loud}
@attribute audio_kitchen {off little loud}
@attribute audio_balcony {off on}
@attribute current_TV_livingroom {off standby on}
@attribute current_vacuumCleaner_livingroom {off standby on}
@attribute current_kinect_livingroom {off standby on}
@attribute current_AC_livingroom {off standby on}
@attribute current_fan_livingroom {off standby on}
@attribute current_fanHeater_livingroom {off standby on}
@attribute current_lamp_bedroom {off standby on}
@attribute current_PC_bedroom {off standby on}
@attribute current_monitor_bedroom {off standby on}
@attribute current_fan_bedroom {off standby on}
@attribute current_speaker_bedroom {off standby on}
@attribute current_exhaustFan_bathroom {off standby on}
@attribute current_fridge_kitchen {off standby on}
@attribute current_riceCooker_kitchen {off standby on}
@attribute current_microwave_kitchen {off standby on}
@attribute current_Dishwasher_kitchen {off standby on}
@attribute current_washMachine_balcony {off standby on}
@attribute current_waterHeater_balcony {off standby on}
@attribute camera_hallway {off on}
@attribute camera_livingroom {off on}
@attribute camera_bedroom {off on}
@attribute camera_kitchen {off on}
@attribute camera_balcony {off on}
@attribute temperature_hallway {low high}
@attribute temperature_livingroom {low high}
@attribute temperature_bedroom {low high}
@attribute temperature_bathroom {low high}
@attribute temperature_kitchen {low high}
@attribute humidity_hallway {low high}
@attribute humidity_livingroom {low high}
@attribute humidity_bedroom {low high}
@attribute humidity_bathroom {low high}
@attribute humidity_kitchen {low high}
@attribute accelerometer {low medium high}
@attribute class {OtherActivity g4-7}

@data
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
off off off off off off off off off off off off off off off off off off standby off standby on off off off standby standby off off off standby standby standby off off standby off off on off off low low low low low low low low low low low g4-7
